RMA	Product	Serial Number	Failure Code	Start Date	Finish Date	Failures
E0488298	PO	B89429267	Electrical Problem	20141114	20141127	1
E0488313	PO	L55391352	Electrical Problem	20141107	20141112	1
E0488333	CL	D91321285	Electrical Problem	20140425	20140507	1
E0488340	PD	A15955683	Electrical Problem	20140613	20140616	1
E0488348	MC	S55150866	Electrical Problem	20140717	20140722	1
E0488414	PO	G94951744	Electrical Problem	20140207	20140213	1
E0488438	CL	R37451370	Electrical Problem	20140216	20140218	1
E0488458	CO	B48923389	Electrical Problem	20140925	20140929	1
E0488466	PO	C71315512	Electrical Problem	20140529	20140609	1
E0488468	BH	Q34770300	Electrical Problem	20140321	20140402	1
E0488472	CL	L73456048	Electrical Problem	20140613	20140623	1
E0488475	CL	H39946854	Electrical Problem	20140521	20140526	1
E0488485	CL	N16808883	Electrical Problem	20140717	20140721	1
E0488500	CL	C14068375	Electrical Problem	20140411	20140414	1
E0488510	CD	Q16199699	Electrical Problem	20140124	20140128	1
E0488518	PO	R37299033	Electrical Problem	20140510	20140512	1
E0488543	CO	Q49170148	Electrical Problem	20140827	20140829	1
E0488563	CO	A30743571	Electrical Problem	20140514	20140516	1
E0488574	CL	P74840735	Electrical Problem	20140822	20140825	1
E0488622	CS	R63831330	Electrical Problem	20141009	20141010	1
E0488661	BO	K95413696	Electrical Problem	20140120	20140122	1
E0488695	MO	B71037991	Electrical Problem	20140326	20140401	1
E0488702	PO	Q90376053	Electrical Problem	20140326	20140328	1
E0488706	PO	F67123510	Electrical Problem	20140321	20140331	1
E0488736	CL	D61124548	Electrical Problem	20140125	20140204	1
E0488746	CL	C59795996	Electrical Problem	20140910	20140911	1
E0488753	CL	T26083979	Electrical Problem	20140507	20140520	1
E0488771	PO	B71902691	Electrical Problem	20140329	20140401	1
E0488786	PO	B25731104	Electrical Problem	20140423	20140424	1
E0488796	MT	S46971765	Electrical Problem	20140511	20140514	1
E0488805	PL	J57075053	Electrical Problem	20140821	20140822	1
E0488815	CO	L54983535	Electrical Problem	20140611	20140613	1
E0488834	CL	N19074832	Electrical Problem	20140509	20140513	1
E0488861	CL	Q66760673	Electrical Problem	20140514	20140520	1
E0488879	CD	P17723694	Electrical Problem	20140515	20140519	1
E0488893	CD	S28717954	Electrical Problem	20141011	20141015	1
E0488898	CL	K30974212	Electrical Problem	20140306	20140312	1
E0488908	CL	R58640213	Electrical Problem	20140531	20140602	1
E0488914	CL	B43581838	Electrical Problem	20140123	20140204	1
E0488927	CL	A79450477	Electrical Problem	20140423	20140425	1
E0488934	PO	P86334648	Electrical Problem	20140601	20140605	1
E0488935	MO	F68784774	Electrical Problem	20140910	20140918	1
E0488947	PI	Q34814804	Electrical Problem	20140726	20140728	1
E0488968	CD	Q96717252	Electrical Problem	20140403	20140416	1
E0488978	BH	K84922407	Electrical Problem	20141031	20141103	1
E0488998	CL	Q75926036	Electrical Problem	20141022	20141024	1
E0489002	CL	S31633758	Electrical Problem	20140628	20140704	1
E0489006	MO	M89840307	Electrical Problem	20140207	20140212	1
E0489021	CL	F72886325	Electrical Problem	20140316	20140318	1
E0489078	PO	Q61122096	Electrical Problem	20140905	20140910	1
E0489084	MO	H55390040	Electrical Problem	20141018	20141030	1
E0489105	CL	J63007563	Electrical Problem	20141109	20141112	1
E0489123	CO	F38419202	Electrical Problem	20140723	20140804	1
E0489135	CL	R90308478	Electrical Problem	20140814	20140822	1
E0489146	CD	E13917353	Electrical Problem	20141206	20141212	1
E0489147	PO	T19821839	Electrical Problem	20141008	20141010	1
E0489164	PO	A92021385	Electrical Problem	20140713	20140718	1
E0489181	CL	A34031218	Electrical Problem	20140627	20140630	1
E0489182	CO	H92616858	Electrical Problem	20141221	20141223	1
E0489191	CO	Q47922061	Electrical Problem	20140215	20140218	1
E0489221	CD	Q96141408	Electrical Problem	20140626	20140630	1
E0489234	PO	Q32361477	Electrical Problem	20140517	20140528	1
E0489255	CO	G90661670	Electrical Problem	20140301	20140304	1
E0489264	BH	E25352303	Electrical Problem	20140305	20140307	1
E0489266	CL	G20656593	Electrical Problem	20140618	20140626	1
E0489273	CO	S44722957	Electrical Problem	20140423	20140425	1
E0489293	CL	D84006086	Electrical Problem	20140621	20140625	1
E0489302	CS	D62174159	Electrical Problem	20140911	20140924	1
E0489331	CL	F93413016	Electrical Problem	20141212	20141215	1
E0489353	CL	J70948277	Electrical Problem	20140824	20140825	1
E0489358	CL	F69050778	Electrical Problem	20140313	20140318	1
E0489387	MC	K36875702	Electrical Problem	20140103	20140106	1
E0489417	PO	M94133203	Electrical Problem	20141220	20150102	1
E0489426	PO	K68695674	Electrical Problem	20141029	20141030	1
E0489435	CL	Q44089423	Electrical Problem	20141025	20141027	1
E0489445	CL	Q23188084	Electrical Problem	20140524	20140528	1
E0489489	CL	L24881520	Electrical Problem	20140223	20140224	1
E0489530	CL	H56409261	Electrical Problem	20140117	20140121	1
E0489536	PO	R58056033	Electrical Problem	20140531	20140602	1
E0489576	CL	B98682658	Electrical Problem	20140629	20140710	1
E0489585	BH	P53468312	Electrical Problem	20140711	20140721	1
E0489611	CD	N73768358	Electrical Problem	20140927	20141003	1
E0489615	PO	M45994020	Electrical Problem	20140424	20140429	1
E0489662	CL	J50353119	Electrical Problem	20140119	20140131	1
E0489668	PO	J77329513	Electrical Problem	20140201	20140203	1
E0489686	BO	P53888498	Electrical Problem	20140911	20140918	1
E0489693	CD	H99432436	Electrical Problem	20140730	20140801	1
E0489708	MO	L89084503	Electrical Problem	20141026	20141028	1
E0489717	CL	R25737780	Electrical Problem	20140703	20140711	1
E0489724	CL	S27230747	Electrical Problem	20141023	20141105	1
E0489747	CS	B53933799	Electrical Problem	20140529	20140602	1
E0489759	PO	J10392168	Electrical Problem	20140102	20140114	1
E0489768	MC	Q48101888	Electrical Problem	20140807	20140819	1
E0489776	PO	T17692938	Electrical Problem	20140320	20140327	1
E0489785	BH	C16768249	Electrical Problem	20140323	20140324	1
E0489816	MO	Q10211893	Electrical Problem	20140827	20140828	1
E0489826	CO	G81696672	Electrical Problem	20140621	20140624	1
E0489830	CL	L37649474	Electrical Problem	20141212	20141223	1
E0489842	CL	T56884771	Electrical Problem	20140420	20140423	1
E0489849	CS	A80576826	Electrical Problem	20140910	20140915	1
E0489871	PO	P36039128	Electrical Problem	20140110	20140120	1
E0489896	CL	E90523348	Electrical Problem	20140404	20140408	1
E0489955	CO	A22410379	Electrical Problem	20140312	20140324	1
E0489964	MC	Q96021139	Electrical Problem	20140120	20140124	1
E0489995	CL	F21218061	Electrical Problem	20140124	20140129	1
E0490012	MC	J64475339	Electrical Problem	20140224	20140227	1
E0490025	CL	R90000558	Electrical Problem	20140719	20140721	1
E0490027	PO	Q66061675	Electrical Problem	20141004	20141007	1
E0490046	CO	H78332727	Electrical Problem	20140801	20140808	1
E0490064	CL	D40649049	Electrical Problem	20140125	20140128	1
E0490074	CO	D97445966	Electrical Problem	20140906	20140910	1
E0490119	PO	F42254327	Electrical Problem	20140127	20140128	1
E0490156	PO	N72509549	Electrical Problem	20140716	20140718	1
E0490170	PO	M98723128	Electrical Problem	20141213	20141215	1
E0490178	CD	E50507001	Electrical Problem	20141018	20141021	1
E0490210	PO	Q63759142	Electrical Problem	20140110	20140113	1
E0490225	PI	H38979602	Electrical Problem	20140720	20140721	1
E0490257	CL	K21955161	Electrical Problem	20141018	20141020	1
E0490301	CO	Q15302265	Electrical Problem	20140329	20140402	1
E0490317	CO	K80017202	Electrical Problem	20141210	20141212	1
E0490324	MO	G35380082	Electrical Problem	20140815	20140825	1
E0490335	CD	Q31397207	Electrical Problem	20140511	20140513	1
E0490383	PO	H78915564	Electrical Problem	20140524	20140527	1
E0490401	CO	Q47455865	Electrical Problem	20140326	20140328	1
E0490412	PO	K20363581	Electrical Problem	20140426	20140429	1
E0490438	CL	H88297816	Electrical Problem	20140924	20140926	1
E0490445	MC	H78355137	Electrical Problem	20140614	20140623	1
E0490484	CL	M71008155	Electrical Problem	20140116	20140124	1
E0490521	PL	G23590954	Electrical Problem	20141010	20141013	1
E0490524	PO	D62615093	Electrical Problem	20140824	20140825	1
E0490537	CL	L16765181	Electrical Problem	20140328	20140404	1
E0490545	CL	Q96066110	Electrical Problem	20140919	20140922	1
E0490550	PO	K30680025	Electrical Problem	20140522	20140527	1
E0490559	CL	C65127905	Electrical Problem	20140802	20140806	1
E0490568	PI	H61838670	Electrical Problem	20140713	20140714	1
E0490609	CO	F70169745	Electrical Problem	20141112	20141120	1
E0490622	CL	Q41839093	Electrical Problem	20140305	20140314	1
E0490636	PO	B43559017	Electrical Problem	20140720	20140723	1
E0490652	PO	P69850739	Electrical Problem	20140515	20140520	1
E0490665	CL	J49005128	Electrical Problem	20140921	20140924	1
E0490681	PD	Q66166583	Electrical Problem	20140419	20140501	1
E0490712	CD	N17920183	Electrical Problem	20141120	20141121	1
E0490718	CL	K32765187	Electrical Problem	20140118	20140123	1
E0490735	CL	D86635881	Electrical Problem	20140412	20140416	1
E0490741	MC	N53841184	Electrical Problem	20140907	20140910	1
E0490759	CL	S98859338	Electrical Problem	20140307	20140312	1
E0490765	CO	G62550893	Electrical Problem	20140713	20140716	1
E0490819	CL	J39239490	Electrical Problem	20141212	20141223	1
E0490841	CL	B45001047	Electrical Problem	20140801	20140804	1
E0490856	CL	M68326046	Electrical Problem	20141107	20141112	1
E0490868	CD	T38252739	Electrical Problem	20140330	20140402	1
E0490880	CL	C81160705	Electrical Problem	20140416	20140417	1
E0490920	PO	S38606460	Electrical Problem	20140727	20140730	1
E0490923	CD	Q80496041	Electrical Problem	20141221	20141229	1
E0490931	CL	Q4177PART	Electrical Problem	20140207	20140217	1
E0490945	BO	G78909062	Electrical Problem	20140608	20140609	1
E0490971	CD	K33628848	Electrical Problem	20140829	20140910	1
E0490981	CL	P97446341	Electrical Problem	20140412	20140416	1
E0490994	CD	T43119349	Electrical Problem	20141024	20141029	1
E0490997	PO	Q55060117	Electrical Problem	20140808	20140813	1
E0490998	PO	Q33756154	Electrical Problem	20140911	20140915	1
E0491009	PI	J22774026	Electrical Problem	20140622	20140703	1
E0491016	PO	A39876395	Electrical Problem	20141003	20141016	1
E0491058	CL	L32626346	Electrical Problem	20140509	20140512	1
E0491100	BO	B59680504	Electrical Problem	20141026	20141029	1
E0491107	CO	S40173606	Electrical Problem	20140427	20140430	1
E0491118	CD	Q66466139	Electrical Problem	20141204	20141205	1
E0491130	MO	Q34783051	Electrical Problem	20140420	20140429	1
E0491131	MC	A65933289	Electrical Problem	20140117	20140128	1
E0491154	CL	Q73245134	Electrical Problem	20140905	20140910	1
E0491181	CD	E80231773	Electrical Problem	20140127	20140128	1
E0491206	PO	B86416130	Electrical Problem	20140810	20140811	1
E0491212	PO	D35241695	Electrical Problem	20140413	20140421	1
E0491219	PO	C79030042	Electrical Problem	20140905	20140909	1
E0491233	MT	T80066191	Electrical Problem	20140717	20140721	1
E0491248	CO	G86856938	Electrical Problem	20140802	20140804	1
E0491263	PO	T77422073	Electrical Problem	20140319	20140324	1
E0491284	CD	F13689200	Electrical Problem	20140209	20140212	1
E0491290	CL	Q48249188	Electrical Problem	20140113	20140115	1
E0491302	PO	M93978816	Electrical Problem	20140308	20140310	1
E0491331	CS	E48531737	Electrical Problem	20140724	20140731	1
E0491343	CS	Q32958570	Electrical Problem	20141203	20141205	1
E0491375	CL	D90831722	Electrical Problem	20140416	20140418	1
E0491379	PL	Q57887983	Electrical Problem	20141010	20141014	1
E0491390	CL	S74555326	Electrical Problem	20141105	20141110	1
E0491398	CL	A75676691	Electrical Problem	20140406	20140408	1
E0491405	CO	K81221273	Electrical Problem	20140913	20140915	1
E0491419	CL	Q86922717	Electrical Problem	20141115	20141117	1
E0491426	CS	S26625614	Electrical Problem	20140222	20140225	1
E0491450	PO	F42751013	Electrical Problem	20141002	20141007	1
E0491486	MT	G29122647	Electrical Problem	20140209	20140214	1
E0491494	CL	Q66373146	Electrical Problem	20141107	20141111	1
E0491510	CS	Q49752829	Electrical Problem	20140719	20140722	1
E0491528	CL	H30192101	Electrical Problem	20140126	20140205	1
E0491531	CO	Q91869313	Electrical Problem	20141114	20141119	1
E0491555	CS	H16726237	Electrical Problem	20140329	20140402	1
E0491568	PO	M68144845	Electrical Problem	20140908	20140909	1
E0491583	PL	Q62067155	Electrical Problem	20140815	20140820	1
E0491594	MT	P69207000	Electrical Problem	20140726	20140729	1
E0491598	CL	H13256216	Electrical Problem	20140703	20140707	1
E0491607	PO	E48012024	Electrical Problem	20140119	20140120	1
E0491620	PO	C82402506	Electrical Problem	20141113	20141118	1
E0491636	MC	K85631888	Electrical Problem	20140724	20140731	1
E0491663	CL	J85212093	Electrical Problem	20140313	20140318	1
E0491665	PL	F56662219	Electrical Problem	20141016	20141029	1
E0491674	CD	Q78076893	Electrical Problem	20140518	20140521	1
E0491696	CL	N30873865	Electrical Problem	20140905	20140908	1
E0491744	CD	F61300799	Electrical Problem	20140529	20140605	1
E0491768	CS	P95802291	Electrical Problem	20140308	20140310	1
E0491775	PO	Q29857005	Electrical Problem	20140110	20140114	1
E0491800	CL	A82201745	Electrical Problem	20140709	20140714	1
E0491841	PO	R53672361	Electrical Problem	20140503	20140505	1
E0491857	PO	D28661103	Electrical Problem	20140216	20140224	1
E0491859	CL	P77408759	Electrical Problem	20140716	20140721	1
E0491862	CD	N10191252	Electrical Problem	20140831	20140905	1
E0491872	PO	J60074234	Electrical Problem	20140914	20140917	1
E0491893	PO	L81760300	Electrical Problem	20140127	20140210	1
E0491904	CL	J61035906	Electrical Problem	20140213	20140221	1
E0491944	MO	M76409780	Electrical Problem	20141115	20141128	1
E0491982	MC	M13840510	Electrical Problem	20140924	20141002	1
E0492034	CO	E47464863	Electrical Problem	20141015	20141021	1
E0492046	PO	Q71283816	Electrical Problem	20140720	20140723	1
E0492066	CD	Q17036443	Electrical Problem	20140124	20140129	1
E0492091	CL	L36447408	Electrical Problem	20141106	20141111	1
E0492095	CS	Q43560682	Electrical Problem	20140626	20140707	1
E0492130	CL	N41897190	Electrical Problem	20141016	20141020	1
E0492146	PO	P60073349	Electrical Problem	20141206	20141208	1
E0492148	MO	D38685582	Electrical Problem	20140323	20140325	1
E0492172	PO	Q91813090	Electrical Problem	20140517	20140519	1
E0492190	BH	M55645801	Electrical Problem	20140214	20140219	1
E0492209	CD	T57547671	Electrical Problem	20140608	20140613	1
E0492227	PO	L55502126	Electrical Problem	20140607	20140610	1
E0492232	PO	A24910137	Electrical Problem	20140109	20140113	1
E0492248	MO	C15542667	Electrical Problem	20140116	20140117	1
E0492257	CL	R18411086	Electrical Problem	20141211	20141222	1
E0492260	BH	E70321930	Electrical Problem	20140125	20140127	1
E0492290	CL	Q73130208	Electrical Problem	20140502	20140507	1
E0492309	PO	J71279061	Electrical Problem	20140503	20140507	1
E0492365	MO	S66563346	Electrical Problem	20141102	20141104	1
E0492387	PO	F16070520	Electrical Problem	20141029	20141103	1
E0492392	CL	L96195618	Electrical Problem	20140719	20140722	1
E0492412	PO	H82338553	Electrical Problem	20140521	20140522	1
E0492432	MO	T90649773	Electrical Problem	20140816	20140818	1
E0492454	CO	D80156837	Electrical Problem	20140505	20140515	1
E0492490	PO	M13603171	Electrical Problem	20140725	20140729	1
E0492497	PL	B29254352	Electrical Problem	20140828	20140902	1
E0492512	MT	G27758966	Electrical Problem	20140710	20140722	1
E0492514	PO	F15921278	Electrical Problem	20141101	20141105	1
E0492515	CO	G94686636	Electrical Problem	20140131	20140203	1
E0492523	CL	E20253160	Electrical Problem	20140517	20140519	1
E0492551	CD	C84139144	Electrical Problem	20141123	20141128	1
E0492579	MO	Q54863447	Electrical Problem	20140802	20140805	1
E0492588	PO	K80948147	Electrical Problem	20140405	20140409	1
E0492623	PL	H87452699	Electrical Problem	20141003	20141015	1
E0492642	CD	G77747126	Electrical Problem	20140613	20140618	1
E0492662	CD	N74415303	Electrical Problem	20140911	20140918	1
E0492672	CO	Q89716622	Electrical Problem	20141112	20141121	1
E0492678	PO	Q53559596	Electrical Problem	20140522	20140526	1
E0492708	MT	L27526311	Electrical Problem	20141121	20141124	1
E0492746	CO	P98169805	Electrical Problem	20140606	20140619	1
E0492752	CD	J69573536	Electrical Problem	20140313	20140317	1
E0492780	CL	E74563111	Electrical Problem	20141016	20141021	1
E0492795	PO	Q85293827	Electrical Problem	20140227	20140306	1
E0492847	CL	E94488350	Electrical Problem	20140323	20140326	1
E0492864	CL	Q85708768	Electrical Problem	20140112	20140120	1
E0492876	MO	G91043500	Electrical Problem	20140709	20140717	1
E0492891	CS	R77734086	Electrical Problem	20141211	20141212	1
E0492892	MO	T72375774	Electrical Problem	20140725	20140729	1
E0492918	PO	N50626072	Electrical Problem	20141017	20141020	1
E0492950	PO	M95304414	Electrical Problem	20140907	20140909	1
E0492961	CL	Q96019318	Electrical Problem	20140221	20140225	1
E0492965	CD	Q11770666	Electrical Problem	20140529	20140606	1
E0492984	CL	T16546555	Electrical Problem	20140827	20140901	1
E0493014	CD	S51761786	Electrical Problem	20140604	20140609	1
E0493018	MT	J48017957	Electrical Problem	20141019	20141021	1
E0493042	CL	H31327605	Electrical Problem	20140816	20140819	1
E0493062	BO	G38660599	Electrical Problem	20140227	20140304	1
E0493090	CL	C19034568	Electrical Problem	20140514	20140519	1
E0493097	BH	P44244188	Electrical Problem	20141108	20141112	1
E0493114	PO	A63996522	Electrical Problem	20140223	20140225	1
E0493124	PO	L13701375	Electrical Problem	20140607	20140611	1
E0493131	PO	F45069944	Electrical Problem	20140627	20140702	1
E0493150	PO	L34250739	Electrical Problem	20140126	20140128	1
E0493181	CO	S24631125	Electrical Problem	20140628	20140701	1
E0493192	PO	A76696124	Electrical Problem	20141107	20141111	1
E0493204	CL	L66300380	Electrical Problem	20140424	20140425	1
E0493235	CO	C97163454	Electrical Problem	20141218	20141222	1
E0493272	CL	M73455185	Electrical Problem	20140213	20140227	1
E0493288	CL	T62436883	Electrical Problem	20141026	20141028	1
E0493289	CD	C11179087	Electrical Problem	20140921	20140923	1
